query_id	doc_id		doc_score_b
124		1393		46
124		124		45
124		171		45
124		217		45
124		232		45
124		305		45
124		420		45
124		494		45
124		638		45
124		665		45
124		699		45
124		705		45
124		773		45
124		779		45
124		787		45
124		803		45
124		980		45
124		1165		45
124		1173		45
124		1230		45
124		1385		45
124		679		44
124		825		44
124		923		44
124		984		44
124		1039		44
124		1172		44
124		1184		44
124		1205		44
124		42		43
124		122		43
124		179		43
124		245		43
124		249		43
124		306		43
124		310		43
124		328		43
124		352		43
124		383		43
124		529		43
124		682		43
124		692		43
124		814		43
124		1019		43
124		1025		43
124		1028		43
124		1113		43
124		1149		43
124		1263		43
124		1341		43
124		1353		43
124		105		42
124		138		42
124		164		42
124		183		42
124		195		42
124		428		42
124		553		42
124		633		42
124		733		42
124		802		42
124		808		42
124		830		42
124		929		42
124		959		42
124		966		42
124		1163		42
124		1349		42
124		1391		42
124		28		41
124		78		41
124		204		41
124		280		41
124		498		41
124		614		41
124		622		41
124		636		41
124		722		41
124		796		41
124		930		41
124		990		41
124		1081		41
124		1156		41
124		1366		41
124		17		40
124		61		40
124		70		40
124		207		40
124		211		40
124		300		40
124		477		40
124		479		40
124		520		40
124		531		40
124		574		40
124		626		40
124		759		40
124		785		40
124		805		40
124		806		40
124		843		40
124		943		40
124		960		40
124		994		40
124		1000		40
124		1218		40
124		1247		40
124		1288		40
124		1289		40
124		1302		40
124		1355		40
124		1389		40
124		66		39
124		263		39
124		353		39
124		369		39
124		426		39
124		432		39
124		693		39
124		740		39
124		784		39
124		901		39
124		921		39
124		936		39
124		999		39
124		1053		39
124		1153		39
124		1179		39
124		1333		39
124		1386		39
124		15		38
124		56		38
124		299		38
124		307		38
124		467		38
124		567		38
124		604		38
124		608		38
124		698		38
124		859		38
124		941		38
124		1166		38
124		1259		38
124		1264		38
124		1287		38
124		1327		38
124		1328		38
124		1344		38
124		1354		38
124		1379		38
124		1387		38
124		32		37
124		34		37
124		57		37
124		117		37
124		188		37
124		283		37
124		464		37
124		555		37
124		627		37
124		641		37
124		644		37
124		659		37
124		766		37
124		822		37
124		857		37
124		1329		37
124		1372		37
124		53		36
124		58		36
124		148		36
124		172		36
124		278		36
124		296		36
124		365		36
124		456		36
124		525		36
124		542		36
124		589		36
124		610		36
124		653		36
124		704		36
124		715		36
124		815		36
124		876		36
124		982		36
124		993		36
124		1002		36
124		1044		36
124		1051		36
124		1068		36
124		1106		36
124		1181		36
124		1214		36
124		1231		36
124		1258		36
124		1282		36
124		1326		36
124		8		35
124		13		35
124		50		35
124		55		35
124		92		35
124		186		35
124		474		35
124		475		35
124		680		35
124		690		35
124		714		35
124		804		35
124		839		35
124		856		35
124		922		35
124		948		35
124		1034		35
124		1167		35
124		1183		35
124		1186		35
124		1187		35
124		1194		35
124		1215		35
124		1296		35
124		1347		35
124		23		34
124		48		34
124		162		34
124		221		34
124		253		34
124		261		34
124		270		34
124		273		34
124		284		34
124		314		34
124		349		34
124		377		34
124		431		34
124		547		34
124		579		34
124		719		34
124		723		34
124		732		34
124		744		34
124		781		34
124		890		34
124		891		34
124		967		34
124		1074		34
124		1211		34
124		1233		34
124		1241		34
124		1384		34
124		35		33
124		47		33
124		52		33
124		60		33
124		63		33
124		88		33
124		103		33
124		227		33
124		246		33
124		259		33
124		282		33
124		287		33
124		318		33
124		366		33
124		445		33
124		497		33
124		518		33
124		568		33
124		661		33
124		760		33
124		775		33
124		919		33
124		961		33
124		970		33
124		975		33
124		1057		33
124		1078		33
124		1122		33
124		1151		33
124		1155		33
124		1193		33
124		1290		33
124		1295		33
124		1		32
124		27		32
124		235		32
124		243		32
124		351		32
124		371		32
124		435		32
124		521		32
124		550		32
124		552		32
124		556		32
124		558		32
124		583		32
124		596		32
124		709		32
124		743		32
124		746		32
124		753		32
124		790		32
124		829		32
124		911		32
124		918		32
124		937		32
124		997		32
124		1001		32
124		1003		32
124		1004		32
124		1043		32
124		1056		32
124		1207		32
124		1232		32
124		1245		32
124		1257		32
124		1335		32
124		1337		32
124		1394		32
124		112		31
124		118		31
124		145		31
124		237		31
124		268		31
124		446		31
124		462		31
124		470		31
124		541		31
124		580		31
124		613		31
124		617		31
124		688		31
124		697		31
124		793		31
124		849		31
124		895		31
124		916		31
124		972		31
124		1007		31
124		1098		31
124		1210		31
124		1253		31
124		1312		31
124		37		30
124		43		30
124		81		30
124		139		30
124		144		30
124		169		30
124		176		30
124		208		30
124		345		30
124		360		30
124		535		30
124		605		30
124		616		30
124		629		30
124		741		30
124		764		30
124		816		30
124		924		30
124		944		30
124		1112		30
124		1139		30
124		1162		30
124		1189		30
124		1197		30
124		1237		30
124		1254		30
124		1284		30
124		1304		30
124		1336		30
124		1345		30
124		147		29
124		152		29
124		201		29
124		256		29
124		290		29
124		397		29
124		421		29
124		530		29
124		573		29
124		635		29
124		657		29
124		663		29
124		720		29
124		749		29
124		772		29
124		818		29
124		858		29
124		867		29
124		912		29
124		1020		29
124		1115		29
124		1136		29
124		1275		29
124		1278		29
124		1294		29
124		1324		29
124		1339		29
124		1346		29
124		1361		29
124		1377		29
124		30		28
124		127		28
124		175		28
124		182		28
124		228		28
124		275		28
124		302		28
124		388		28
124		668		28
124		754		28
124		865		28
124		896		28
124		979		28
124		1089		28
124		1125		28
124		1128		28
124		1169		28
124		1180		28
124		1192		28
124		1262		28
124		1270		28
124		1279		28
124		6		27
124		79		27
124		108		27
124		128		27
124		220		27
124		236		27
124		251		27
124		260		27
124		379		27
124		447		27
124		465		27
124		500		27
124		508		27
124		519		27
124		526		27
124		528		27
124		570		27
124		611		27
124		736		27
124		756		27
124		771		27
124		824		27
124		873		27
124		897		27
124		939		27
124		956		27
124		1121		27
124		1131		27
124		1206		27
124		1340		27
124		1371		27
124		87		26
124		91		26
124		167		26
124		214		26
124		348		26
124		374		26
124		419		26
124		424		26
124		468		26
124		606		26
124		648		26
124		654		26
124		711		26
124		750		26
124		812		26
124		926		26
124		940		26
124		969		26
124		1093		26
124		1105		26
124		1168		26
124		1185		26
124		1236		26
124		1315		26
124		1330		26
124		1365		26
124		20		25
124		104		25
124		107		25
124		126		25
124		269		25
124		331		25
124		346		25
124		380		25
124		460		25
124		496		25
124		566		25
124		587		25
124		593		25
124		634		25
124		686		25
124		702		25
124		763		25
124		813		25
124		823		25
124		831		25
124		951		25
124		965		25
124		985		25
124		1080		25
124		1170		25
124		1190		25
124		1260		25
124		1362		25
124		11		24
124		46		24
124		95		24
124		130		24
124		279		24
124		409		24
124		422		24
124		495		24
124		514		24
124		527		24
124		584		24
124		639		24
124		727		24
124		809		24
124		819		24
124		868		24
124		869		24
124		914		24
124		1006		24
124		1058		24
124		1064		24
124		1071		24
124		1217		24
124		1286		24
124		1297		24
124		1308		24
124		1350		24
124		1374		24
124		4		23
124		64		23
124		233		23
124		293		23
124		347		23
124		356		23
124		359		23
124		402		23
124		487		23
124		516		23
124		585		23
124		630		23
124		713		23
124		765		23
124		851		23
124		893		23
124		900		23
124		942		23
124		964		23
124		971		23
124		998		23
124		1013		23
124		1031		23
124		1087		23
124		1088		23
124		1117		23
124		1208		23
124		1321		23
124		26		22
124		38		22
124		67		22
124		316		22
124		367		22
124		372		22
124		448		22
124		480		22
124		544		22
124		612		22
124		615		22
124		678		22
124		681		22
124		687		22
124		694		22
124		724		22
124		737		22
124		738		22
124		755		22
124		783		22
124		791		22
124		878		22
124		899		22
124		908		22
124		981		22
124		1010		22
124		1015		22
124		1032		22
124		1033		22
124		1063		22
124		1065		22
124		1085		22
124		1196		22
124		1298		22
124		1323		22
124		1334		22
124		265		21
124		323		21
124		330		21
124		337		21
124		358		21
124		368		21
124		391		21
124		440		21
124		449		21
124		457		21
124		506		21
124		537		21
124		546		21
124		618		21
124		716		21
124		758		21
124		762		21
124		860		21
124		1009		21
124		1012		21
124		1042		21
124		1052		21
124		1070		21
124		1188		21
124		1219		21
124		1223		21
124		1272		21
124		1363		21
124		1396		21
124		1400		21
124		12		20
124		40		20
124		111		20
124		113		20
124		184		20
124		321		20
124		324		20
124		354		20
124		394		20
124		425		20
124		491		20
124		559		20
124		594		20
124		637		20
124		642		20
124		652		20
124		671		20
124		726		20
124		821		20
124		883		20
124		887		20
124		888		20
124		1018		20
124		1041		20
124		1086		20
124		1099		20
124		1100		20
124		1109		20
124		1126		20
124		1129		20
124		1143		20
124		36		19
124		86		19
124		98		19
124		411		19
124		444		19
124		461		19
124		473		19
124		503		19
124		577		19
124		582		19
124		631		19
124		674		19
124		718		19
124		777		19
124		795		19
124		841		19
124		870		19
124		877		19
124		898		19
124		1017		19
124		1191		19
124		1243		19
124		1332		19
124		93		18
124		106		18
124		258		18
124		295		18
124		322		18
124		335		18
124		350		18
124		361		18
124		385		18
124		403		18
124		413		18
124		427		18
124		430		18
124		510		18
124		549		18
124		669		18
124		700		18
124		780		18
124		807		18
124		837		18
124		840		18
124		938		18
124		950		18
124		952		18
124		955		18
124		1054		18
124		1079		18
124		1141		18
124		1148		18
124		1177		18
124		1227		18
124		1318		18
124		1338		18
124		1360		18
124		10		17
124		68		17
124		75		17
124		158		17
124		248		17
124		333		17
124		338		17
124		355		17
124		472		17
124		481		17
124		489		17
124		490		17
124		534		17
124		545		17
124		676		17
124		691		17
124		706		17
124		748		17
124		752		17
124		774		17
124		817		17
124		847		17
124		848		17
124		852		17
124		881		17
124		886		17
124		1005		17
124		1027		17
124		1076		17
124		1077		17
124		1091		17
124		1150		17
124		1249		17
124		1283		17
124		74		16
124		90		16
124		102		16
124		120		16
124		141		16
124		159		16
124		241		16
124		343		16
124		389		16
124		390		16
124		418		16
124		451		16
124		513		16
124		554		16
124		581		16
124		621		16
124		632		16
124		645		16
124		768		16
124		988		16
124		1029		16
124		1036		16
124		1118		16
124		1158		16
124		1171		16
124		1178		16
124		1267		16
124		1367		16
124		1368		16
124		1369		16
124		376		15
124		386		15
124		415		15
124		482		15
124		505		15
124		643		15
124		655		15
124		729		15
124		751		15
124		789		15
124		863		15
124		880		15
124		931		15
124		958		15
124		1008		15
124		1083		15
124		1084		15
124		1123		15
124		1159		15
124		1221		15
124		1378		15
124		154		14
124		200		14
124		231		14
124		298		14
124		392		14
124		393		14
124		450		14
124		725		14
124		742		14
124		836		14
124		909		14
124		913		14
124		935		14
124		1011		14
124		1014		14
124		1023		14
124		1062		14
124		1142		14
124		1161		14
124		1376		14
124		1397		14
124		69		13
124		136		13
124		161		13
124		264		13
124		313		13
124		407		13
124		469		13
124		515		13
124		598		13
124		664		13
124		672		13
124		747		13
124		761		13
124		776		13
124		838		13
124		853		13
124		862		13
124		885		13
124		906		13
124		949		13
124		1026		13
124		1046		13
124		1049		13
124		1103		13
124		1120		13
124		1130		13
124		1133		13
124		1135		13
124		1228		13
124		1276		13
124		1305		13
124		1359		13
124		223		12
124		226		12
124		242		12
124		250		12
124		326		12
124		327		12
124		336		12
124		340		12
124		382		12
124		400		12
124		408		12
124		412		12
124		429		12
124		463		12
124		597		12
124		842		12
124		866		12
124		925		12
124		932		12
124		957		12
124		973		12
124		1030		12
124		1101		12
124		1124		12
124		1145		12
124		1174		12
124		1311		12
124		21		11
124		153		11
124		215		11
124		224		11
124		285		11
124		291		11
124		319		11
124		362		11
124		396		11
124		586		11
124		591		11
124		607		11
124		647		11
124		684		11
124		703		11
124		745		11
124		871		11
124		882		11
124		978		11
124		1016		11
124		1037		11
124		1050		11
124		1132		11
124		1234		11
124		1314		11
124		1348		11
124		178		10
124		238		10
124		303		10
124		387		10
124		398		10
124		436		10
124		488		10
124		501		10
124		512		10
124		532		10
124		539		10
124		543		10
124		670		10
124		778		10
124		850		10
124		905		10
124		915		10
124		953		10
124		954		10
124		983		10
124		1038		10
124		1055		10
124		1096		10
124		1160		10
124		1256		10
124		1317		10
124		1331		10
124		22		9
124		41		9
124		137		9
124		180		9
124		203		9
124		478		9
124		769		9
124		835		9
124		855		9
124		861		9
124		864		9
124		892		9
124		1021		9
124		1022		9
124		1073		9
124		1090		9
124		1116		9
124		1266		9
124		1269		9
124		65		8
124		119		8
124		254		8
124		301		8
124		312		8
124		378		8
124		502		8
124		592		8
124		619		8
124		650		8
124		735		8
124		832		8
124		884		8
124		945		8
124		968		8
124		1069		8
124		1285		8
124		1293		8
124		1306		8
124		1357		8
124		1358		8
124		1388		8
124		3		7
124		19		7
124		71		7
124		143		7
124		194		7
124		320		7
124		485		7
124		507		7
124		524		7
124		728		7
124		834		7
124		854		7
124		920		7
124		1060		7
124		1146		7
124		1299		7
124		1395		7
124		271		6
124		533		6
124		551		6
124		578		6
124		590		6
124		609		6
124		833		6
124		1140		6
124		1152		6
124		1176		6
124		142		5
124		281		5
124		339		5
124		399		5
124		437		5
124		557		5
124		875		5
124		1048		5
124		1111		5
124		1399		5
124		31		4
124		181		4
124		286		4
124		384		4
124		492		4
124		509		4
124		910		4
124		1045		4
124		438		3
124		483		3
124		517		3
124		708		3
124		963		3
124		1067		3
124		5		2
124		1102		2
124		1138		1
125		1195		31
125		695		30
125		173		24
125		174		20
125		216		20
125		721		20
125		927		20
125		997		20
125		1352		20
125		792		18
125		992		18
125		993		18
125		1292		18
125		131		17
125		97		16
125		660		16
125		991		16
125		179		15
125		188		15
125		193		15
125		222		15
125		234		15
125		375		15
125		685		15
125		798		15
125		946		15
125		189		14
125		225		14
125		1075		14
125		1182		14
125		1198		14
125		1351		14
125		124		13
125		160		13
125		177		13
125		206		13
125		395		13
125		427		13
125		519		13
125		520		13
125		569		13
125		696		13
125		1209		13
125		187		12
125		282		12
125		329		12
125		576		12
125		662		12
125		697		12
125		704		12
125		1222		12
125		1265		12
125		1349		12
125		1375		12
125		125		11
125		146		11
125		176		11
125		218		11
125		245		11
125		257		11
125		270		11
125		277		11
125		439		11
125		498		11
125		572		11
125		610		11
125		692		11
125		797		11
125		820		11
125		1040		11
125		1074		11
125		1082		11
125		1302		11
125		25		10
125		33		10
125		84		10
125		89		10
125		94		10
125		212		10
125		278		10
125		304		10
125		310		10
125		341		10
125		404		10
125		466		10
125		540		10
125		624		10
125		625		10
125		675		10
125		757		10
125		947		10
125		970		10
125		989		10
125		994		10
125		1153		10
125		1239		10
125		1391		10
125		121		9
125		199		9
125		350		9
125		352		9
125		363		9
125		379		9
125		409		9
125		423		9
125		426		9
125		453		9
125		484		9
125		494		9
125		522		9
125		526		9
125		529		9
125		562		9
125		626		9
125		683		9
125		688		9
125		693		9
125		924		9
125		972		9
125		979		9
125		984		9
125		987		9
125		999		9
125		1108		9
125		1187		9
125		1202		9
125		1204		9
125		1216		9
125		1228		9
125		1232		9
125		1244		9
125		1310		9
125		1313		9
125		1374		9
125		18		8
125		34		8
125		99		8
125		103		8
125		109		8
125		129		8
125		133		8
125		186		8
125		213		8
125		230		8
125		244		8
125		272		8
125		328		8
125		332		8
125		344		8
125		371		8
125		373		8
125		417		8
125		433		8
125		455		8
125		464		8
125		548		8
125		567		8
125		574		8
125		588		8
125		601		8
125		646		8
125		712		8
125		772		8
125		775		8
125		779		8
125		793		8
125		799		8
125		806		8
125		846		8
125		872		8
125		902		8
125		921		8
125		986		8
125		998		8
125		1061		8
125		1062		8
125		1072		8
125		1081		8
125		1097		8
125		1144		8
125		1184		8
125		1213		8
125		1225		8
125		1248		8
125		1325		8
125		1339		8
125		1350		8
125		1371		8
125		1386		8
125		7		7
125		9		7
125		48		7
125		49		7
125		53		7
125		79		7
125		116		7
125		118		7
125		123		7
125		167		7
125		170		7
125		172		7
125		191		7
