query_id	doc_id		doc_score_a
115		1120		2
115		1121		2
115		1123		2
115		1125		2
115		1127		2
115		1128		2
115		1130		2
115		1131		2
115		1132		2
115		1133		2
115		1134		2
115		1135		2
115		1136		2
115		1140		2
115		1141		2
115		1142		2
115		1150		2
115		1159		2
115		1161		2
115		1162		2
115		1163		2
115		1167		2
115		1171		2
115		1172		2
115		1175		2
115		1183		2
115		1185		2
115		1192		2
115		1206		2
115		1208		2
115		1214		2
115		1220		2
115		1223		2
115		1226		2
115		1237		2
115		1243		2
115		1251		2
115		1256		2
115		1258		2
115		1261		2
115		1269		2
115		1286		2
115		1287		2
115		1290		2
115		1291		2
115		1298		2
115		1306		2
115		1312		2
115		1317		2
115		1323		2
115		1327		2
115		1329		2
115		1330		2
115		1331		2
115		1335		2
115		1340		2
115		1342		2
115		1343		2
115		1344		2
115		1347		2
115		1348		2
115		1357		2
115		1358		2
115		1359		2
115		1360		2
115		1363		2
115		1365		2
115		1366		2
115		1368		2
115		1369		2
115		1372		2
115		1376		2
115		1381		2
115		1383		2
115		1384		2
115		1387		2
115		1388		2
115		1394		2
115		1396		2
115		1397		2
115		8		1
115		11		1
115		41		1
115		130		1
115		136		1
115		137		1
115		153		1
115		181		1
115		194		1
115		256		1
115		285		1
115		286		1
115		301		1
115		338		1
115		353		1
115		367		1
115		368		1
115		392		1
115		409		1
115		411		1
115		419		1
115		429		1
115		436		1
115		505		1
115		516		1
115		580		1
115		609		1
115		619		1
115		631		1
115		650		1
115		670		1
115		673		1
115		678		1
115		706		1
115		718		1
115		722		1
115		723		1
115		747		1
115		776		1
115		778		1
115		804		1
115		808		1
115		821		1
115		853		1
115		862		1
115		871		1
115		877		1
115		880		1
115		891		1
115		904		1
115		908		1
115		910		1
115		913		1
115		950		1
115		953		1
115		963		1
115		1001		1
115		1022		1
115		1023		1
115		1037		1
115		1042		1
115		1052		1
115		1060		1
115		1063		1
115		1065		1
115		1067		1
115		1087		1
115		1090		1
115		1096		1
115		1099		1
115		1102		1
115		1103		1
115		1117		1
115		1138		1
115		1152		1
115		1160		1
115		1168		1
115		1170		1
115		1174		1
115		1176		1
115		1191		1
115		1196		1
115		1257		1
115		1276		1
115		1285		1
115		1299		1
115		1305		1
115		1308		1
115		1314		1
115		1378		1
115		1399		1
116		272		13
116		522		12
116		759		11
116		94		10
116		123		10
116		423		10
116		605		10
116		927		10
116		1038		10
116		1040		10
116		1106		10
116		1202		10
116		1274		10
116		1300		10
116		1319		10
116		1343		10
116		25		9
116		56		9
116		101		9
116		197		9
116		211		9
116		294		9
116		310		9
116		384		9
116		553		9
116		646		9
116		673		9
116		757		9
116		801		9
116		947		9
116		1062		9
116		1066		9
116		1136		9
116		1192		9
116		1218		9
116		1231		9
116		1271		9
116		1303		9
116		1307		9
116		1351		9
116		1		8
116		48		8
116		160		8
116		173		8
116		186		8
116		203		8
116		206		8
116		225		8
116		232		8
116		247		8
116		252		8
116		354		8
116		363		8
116		370		8
116		381		8
116		428		8
116		443		8
116		494		8
116		520		8
116		564		8
116		589		8
116		593		8
116		603		8
116		625		8
116		635		8
116		642		8
116		657		8
116		662		8
116		675		8
116		679		8
116		682		8
116		689		8
116		690		8
116		692		8
116		701		8
116		717		8
116		721		8
116		758		8
116		797		8
116		811		8
116		812		8
116		891		8
116		918		8
116		934		8
116		936		8
116		937		8
116		954		8
116		962		8
116		991		8
116		1002		8
116		1035		8
116		1039		8
116		1064		8
116		1072		8
116		1074		8
116		1104		8
116		1108		8
116		1112		8
116		1135		8
116		1182		8
116		1188		8
116		1213		8
116		1263		8
116		1280		8
116		1292		8
116		1301		8
116		1304		8
116		1310		8
116		1326		8
116		1352		8
116		1356		8
116		1380		8
116		1393		8
116		28		7
116		39		7
116		40		7
116		44		7
116		49		7
116		53		7
116		54		7
116		57		7
116		62		7
116		70		7
116		79		7
116		85		7
116		90		7
116		105		7
116		122		7
116		125		7
116		133		7
116		144		7
116		147		7
116		149		7
116		151		7
116		174		7
116		179		7
116		188		7
116		204		7
116		213		7
116		226		7
116		229		7
116		234		7
116		235		7
116		243		7
116		246		7
116		248		7
116		250		7
116		253		7
116		268		7
116		279		7
116		288		7
116		293		7
116		297		7
116		307		7
116		312		7
116		329		7
116		334		7
116		338		7
116		341		7
116		352		7
116		359		7
116		360		7
116		371		7
116		416		7
116		431		7
116		433		7
116		434		7
116		435		7
116		452		7
116		456		7
116		470		7
116		475		7
116		477		7
116		484		7
116		497		7
116		508		7
116		512		7
116		513		7
116		516		7
116		535		7
116		538		7
116		545		7
116		546		7
116		547		7
116		554		7
116		555		7
116		556		7
116		566		7
116		567		7
116		576		7
116		601		7
116		604		7
116		624		7
116		650		7
116		659		7
116		671		7
116		674		7
116		677		7
116		678		7
116		683		7
116		693		7
116		695		7
116		698		7
116		702		7
116		704		7
116		705		7
116		713		7
116		740		7
116		741		7
116		742		7
116		764		7
116		765		7
116		781		7
116		784		7
116		786		7
116		787		7
116		788		7
116		789		7
116		792		7
116		796		7
116		798		7
116		803		7
116		814		7
116		816		7
116		826		7
116		839		7
116		843		7
116		844		7
116		846		7
116		847		7
116		852		7
116		854		7
116		885		7
116		889		7
116		899		7
116		901		7
116		903		7
116		912		7
116		917		7
116		922		7
116		924		7
116		928		7
116		938		7
116		942		7
116		957		7
116		982		7
116		996		7
116		999		7
116		1000		7
116		1001		7
116		1004		7
116		1051		7
116		1065		7
116		1068		7
116		1075		7
116		1076		7
116		1078		7
116		1079		7
116		1081		7
116		1089		7
116		1090		7
116		1092		7
116		1110		7
116		1117		7
116		1123		7
116		1126		7
116		1134		7
116		1145		7
116		1147		7
116		1171		7
116		1172		7
116		1175		7
116		1178		7
116		1183		7
116		1191		7
116		1200		7
116		1209		7
116		1224		7
116		1229		7
116		1234		7
116		1235		7
116		1238		7
116		1239		7
116		1243		7
116		1248		7
116		1253		7
116		1256		7
116		1258		7
116		1262		7
116		1268		7
116		1284		7
116		1289		7
116		1302		7
116		1308		7
116		1309		7
116		1327		7
116		1328		7
116		1329		7
116		1339		7
116		1349		7
116		1355		7
116		1378		7
116		1382		7
116		1384		7
116		1385		7
116		1386		7
116		4		6
116		9		6
116		19		6
116		21		6
116		23		6
116		29		6
116		36		6
116		37		6
116		41		6
116		42		6
116		45		6
116		47		6
116		61		6
116		63		6
116		64		6
116		65		6
116		67		6
116		69		6
116		72		6
116		77		6
116		80		6
116		84		6
116		86		6
116		88		6
116		89		6
116		91		6
116		95		6
116		97		6
116		98		6
116		108		6
116		114		6
116		115		6
116		116		6
116		117		6
116		120		6
116		124		6
116		129		6
116		135		6
116		136		6
116		138		6
116		141		6
116		145		6
116		146		6
116		150		6
116		155		6
116		157		6
116		162		6
116		163		6
116		164		6
116		171		6
116		172		6
116		176		6
116		178		6
116		183		6
116		187		6
116		193		6
116		194		6
116		196		6
116		200		6
116		205		6
116		209		6
116		210		6
116		218		6
116		219		6
116		220		6
116		221		6
116		222		6
116		223		6
116		230		6
116		233		6
116		236		6
116		249		6
116		251		6
116		255		6
116		256		6
116		257		6
116		260		6
116		261		6
116		262		6
116		263		6
116		265		6
116		266		6
116		275		6
116		277		6
116		278		6
116		283		6
116		284		6
116		292		6
116		302		6
116		304		6
116		306		6
116		311		6
116		321		6
116		326		6
116		332		6
116		335		6
116		344		6
116		346		6
116		362		6
116		368		6
116		369		6
116		372		6
116		375		6
116		379		6
116		389		6
116		391		6
116		401		6
116		404		6
116		406		6
116		407		6
116		411		6
116		413		6
116		414		6
116		415		6
116		417		6
116		438		6
116		441		6
116		442		6
116		446		6
116		447		6
116		448		6
116		449		6
116		453		6
116		454		6
116		457		6
116		458		6
116		459		6
116		460		6
116		461		6
116		462		6
116		463		6
116		464		6
116		465		6
116		466		6
116		467		6
116		468		6
116		473		6
116		478		6
116		487		6
116		493		6
116		496		6
116		498		6
116		500		6
116		504		6
116		505		6
116		506		6
116		511		6
116		514		6
116		525		6
116		527		6
116		528		6
116		529		6
116		530		6
116		539		6
116		540		6
116		541		6
116		542		6
116		549		6
116		562		6
116		565		6
116		568		6
116		570		6
116		571		6
116		572		6
116		573		6
116		579		6
116		580		6
116		582		6
116		587		6
116		595		6
116		599		6
116		611		6
116		612		6
116		622		6
116		627		6
116		628		6
116		629		6
116		630		6
116		631		6
116		632		6
116		636		6
116		637		6
116		638		6
116		647		6
116		652		6
116		653		6
116		655		6
116		658		6
116		661		6
116		665		6
116		669		6
116		672		6
116		676		6
116		680		6
116		685		6
116		687		6
116		688		6
116		694		6
116		696		6
116		697		6
116		699		6
116		700		6
116		703		6
116		706		6
116		709		6
116		710		6
116		711		6
116		712		6
116		728		6
116		736		6
116		739		6
116		743		6
116		744		6
116		747		6
116		752		6
116		753		6
116		754		6
116		760		6
116		762		6
116		766		6
116		767		6
116		770		6
116		772		6
116		773		6
116		779		6
116		780		6
116		783		6
116		785		6
116		791		6
116		794		6
116		799		6
116		800		6
116		805		6
116		807		6
116		809		6
116		810		6
116		813		6
116		815		6
116		818		6
116		822		6
116		823		6
116		825		6
116		827		6
116		828		6
116		830		6
116		841		6
116		845		6
116		850		6
116		851		6
116		858		6
116		860		6
116		866		6
116		869		6
116		870		6
116		872		6
116		886		6
116		887		6
116		888		6
116		890		6
116		893		6
116		896		6
116		897		6
116		900		6
116		905		6
116		907		6
116		920		6
116		923		6
116		926		6
116		929		6
116		933		6
116		935		6
116		943		6
116		944		6
116		948		6
116		952		6
116		953		6
116		955		6
116		956		6
116		964		6
116		969		6
116		970		6
116		971		6
116		972		6
116		973		6
116		975		6
116		976		6
116		977		6
116		978		6
116		983		6
116		985		6
116		986		6
116		987		6
116		990		6
116		992		6
116		993		6
116		994		6
116		1005		6
116		1006		6
116		1012		6
116		1021		6
116		1022		6
116		1032		6
116		1034		6
116		1036		6
116		1041		6
116		1044		6
116		1046		6
116		1059		6
116		1070		6
116		1082		6
116		1088		6
116		1091		6
116		1093		6
116		1095		6
116		1097		6
116		1107		6
116		1115		6
116		1118		6
116		1122		6
116		1124		6
116		1125		6
116		1129		6
116		1132		6
116		1133		6
116		1137		6
116		1149		6
116		1151		6
116		1155		6
116		1156		6
116		1157		6
116		1158		6
116		1161		6
116		1164		6
116		1167		6
116		1168		6
116		1184		6
116		1186		6
116		1187		6
116		1190		6
116		1193		6
116		1198		6
116		1199		6
116		1205		6
116		1212		6
116		1214		6
116		1216		6
116		1219		6
116		1220		6
116		1222		6
116		1225		6
116		1227		6
116		1232		6
116		1233		6
116		1237		6
116		1245		6
116		1246		6
116		1252		6
116		1255		6
116		1259		6
116		1261		6
116		1264		6
116		1265		6
116		1266		6
116		1273		6
116		1285		6
116		1291		6
116		1305		6
116		1313		6
116		1315		6
116		1321		6
116		1322		6
116		1325		6
116		1330		6
116		1332		6
116		1333		6
116		1334		6
116		1342		6
116		1344		6
116		1345		6
116		1347		6
116		1362		6
116		1365		6
116		1366		6
116		1368		6
116		1374		6
116		1376		6
116		1381		6
116		1390		6
116		1395		6
116		2		5
116		6		5
116		7		5
116		8		5
116		10		5
116		11		5
116		12		5
116		13		5
116		14		5
116		15		5
116		16		5
116		17		5
116		18		5
116		20		5
116		22		5
116		24		5
116		27		5
116		30		5
116		31		5
116		32		5
116		33		5
116		34		5
116		35		5
116		38		5
116		43		5
116		50		5
116		51		5
116		52		5
116		55		5
116		58		5
116		59		5
116		60		5
116		66		5
116		68		5
116		71		5
116		73		5
116		74		5
116		75		5
116		76		5
116		78		5
116		81		5
116		82		5
116		83		5
116		87		5
116		92		5
116		93		5
116		96		5
116		99		5
116		100		5
116		102		5
116		103		5
116		104		5
116		106		5
116		110		5
116		111		5
116		112		5
116		113		5
116		118		5
116		119		5
116		121		5
116		126		5
116		127		5
116		128		5
116		130		5
116		131		5
116		132		5
116		134		5
116		139		5
116		140		5
116		142		5
116		143		5
116		148		5
116		154		5
116		156		5
116		158		5
116		159		5
116		161		5
116		165		5
116		166		5
116		167		5
116		168		5
116		169		5
116		170		5
116		175		5
116		177		5
116		182		5
116		184		5
116		185		5
116		189		5
116		190		5
116		191		5
116		192		5
116		195		5
116		198		5
116		199		5
116		201		5
116		202		5
116		207		5
116		208		5
116		212		5
116		214		5
116		215		5
116		216		5
116		217		5
116		224		5
116		228		5
116		231		5
116		237		5
116		239		5
116		240		5
116		241		5
116		242		5
116		244		5
116		254		5
116		258		5
116		259		5
116		264		5
116		267		5
116		269		5
116		270		5
116		271		5
116		273		5
116		274		5
116		276		5
116		282		5
116		285		5
116		286		5
116		287		5
116		289		5
116		290		5
116		291		5
116		295		5
116		296		5
116		298		5
116		299		5
116		300		5
116		305		5
116		308		5
116		309		5
116		313		5
116		314		5
116		315		5
116		316		5
116		317		5
116		318		5
116		319		5
116		322		5
116		325		5
116		327		5
116		328		5
116		330		5
116		331		5
116		333		5
116		336		5
116		337		5
116		339		5
116		340		5
116		342		5
116		343		5
116		345		5
116		347		5
116		348		5
116		349		5
116		350		5
116		351		5
116		353		5
116		355		5
116		356		5
116		357		5
116		358		5
116		361		5
116		364		5
116		365		5
116		366		5
116		367		5
116		373		5
116		374		5
116		376		5
116		377		5
116		378		5
116		380		5
116		383		5
116		386		5
116		387		5
116		388		5
116		390		5
116		392		5
116		394		5
116		395		5
116		396		5
116		397		5
116		398		5
116		399		5
116		400		5
116		402		5
116		403		5
116		409		5
116		410		5
116		412		5
116		418		5
116		419		5
116		420		5
116		421		5
116		422		5
116		424		5
116		425		5
116		426		5
116		427		5
116		429		5
116		430		5
116		432		5
116		436		5
116		437		5
116		439		5
116		440		5
116		444		5
116		445		5
116		450		5
116		451		5
116		455		5
116		469		5
116		472		5
116		474		5
116		476		5
116		479		5
116		480		5
116		481		5
116		482		5
116		485		5
116		486		5
116		488		5
116		489		5
116		490		5
116		491		5
116		492		5
116		495		5
116		499		5
116		501		5
116		502		5
116		503		5
116		507		5
116		509		5
116		510		5
116		515		5
116		517		5
116		518		5
116		519		5
116		521		5
116		523		5
116		524		5
116		531		5
116		532		5
116		533		5
116		534		5
116		536		5
116		543		5
116		544		5
116		548		5
116		550		5
116		551		5
116		552		5
116		558		5
116		559		5
116		560		5
116		561		5
116		563		5
116		569		5
116		574		5
116		575		5
116		577		5
116		578		5
116		581		5
116		583		5
116		584		5
116		588		5
116		590		5
116		591		5
116		592		5
116		594		5
116		596		5
116		597		5
116		598		5
116		600		5
116		602		5
116		606		5
116		607		5
116		608		5
116		609		5
116		610		5
116		613		5
116		614		5
116		615		5
116		616		5
116		617		5
116		618		5
116		619		5
116		620		5
116		621		5
116		623		5
116		626		5
116		633		5
116		634		5
116		639		5
116		640		5
116		643		5
116		644		5
116		645		5
116		648		5
116		649		5
116		651		5
116		654		5
116		656		5
116		660		5
116		663		5
116		666		5
116		667		5
116		668		5
116		670		5
116		681		5
116		684		5
116		686		5
116		691		5
116		707		5
116		708		5
116		714		5
116		715		5
116		718		5
116		719		5
116		720		5
116		722		5
116		723		5
116		724		5
116		725		5
116		726		5
116		727		5
116		730		5
116		731		5
116		732		5
116		733		5
116		734		5
116		735		5
116		737		5
116		738		5
116		745		5
116		746		5
116		748		5
116		749		5
116		750		5
116		755		5
116		756		5
116		761		5
116		763		5
116		768		5
116		771		5
116		774		5
116		776		5
116		777		5
116		778		5
116		782		5
116		790		5
116		793		5
116		795		5
116		802		5
116		804		5
116		806		5
116		808		5
116		817		5
116		819		5
116		820		5
116		821		5
116		824		5
116		829		5
116		832		5
116		835		5
116		836		5
116		837		5
116		838		5
116		840		5
116		842		5
116		848		5
116		849		5
116		856		5
116		857		5
116		859		5
116		861		5
116		862		5
116		863		5
116		864		5
116		865		5
116		867		5
116		868		5
116		871		5
116		873		5
116		874		5
116		875		5
116		876		5
116		878		5
116		880		5
116		881		5
116		882		5
116		883		5
116		884		5
116		892		5
116		894		5
116		895		5
116		898		5
116		902		5
116		904		5
116		906		5
116		908		5
116		913		5
116		914		5
116		915		5
116		916		5
116		919		5
116		921		5
116		925		5
116		930		5
116		931		5
116		932		5
116		939		5
116		940		5
116		941		5
116		945		5
116		946		5
116		949		5
116		950		5
116		951		5
116		958		5
116		959		5
116		960		5
116		961		5
116		965		5
116		966		5
116		967		5
116		968		5
116		974		5
116		979		5
116		980		5
116		981		5
116		984		5
116		988		5
116		989		5
116		997		5
116		998		5
116		1003		5
116		1007		5
116		1008		5
116		1009		5
116		1010		5
116		1011		5
116		1013		5
116		1014		5
116		1015		5
116		1016		5
116		1018		5
116		1019		5
116		1020		5
116		1023		5
116		1024		5
116		1025		5
116		1026		5
116		1027		5
116		1028		5
116		1029		5
116		1030		5
116		1031		5
116		1037		5
116		1042		5
116		1043		5
116		1047		5
116		1049		5
116		1050		5
116		1052		5
116		1053		5
116		1054		5
116		1055		5
116		1056		5
116		1057		5
116		1058		5
116		1060		5
116		1061		5
116		1063		5
116		1069		5
116		1073		5
116		1077		5
116		1080		5
116		1084		5
116		1085		5
116		1086		5
116		1087		5
116		1094		5
116		1096		5
116		1098		5
116		1099		5
116		1100		5
116		1101		5
116		1102		5
116		1103		5
116		1105		5
116		1109		5
116		1111		5
116		1113		5
116		1114		5
116		1116		5
116		1119		5
116		1120		5
116		1121		5
116		1127		5
116		1128		5
116		1130		5
116		1131		5
116		1139		5
116		1140		5
116		1141		5
116		1143		5
116		1144		5
116		1146		5
116		1148		5
116		1150		5
116		1152		5
116		1153		5
116		1154		5
116		1159		5
116		1160		5
116		1162		5
116		1163		5
116		1165		5
116		1166		5
116		1169		5
116		1170		5
116		1174		5
116		1177		5
116		1179		5
116		1180		5
116		1181		5
116		1185		5
116		1189		5
116		1194		5
116		1195		5
116		1196		5
116		1197		5
116		1201		5
116		1203		5
116		1204		5
116		1206		5
116		1207		5
116		1208		5
116		1211		5
116		1215		5
116		1217		5
116		1221		5
116		1226		5
116		1228		5
116		1230		5
116		1236		5
116		1240		5
116		1241		5
116		1244		5
116		1247		5
116		1250		5
116		1251		5
116		1254		5
116		1260		5
116		1269		5
116		1270		5
116		1272		5
116		1275		5
116		1277		5
116		1278		5
116		1279		5
116		1281		5
116		1282		5
116		1286		5
116		1287		5
116		1288		5
116		1290		5
116		1293		5
116		1294		5
116		1295		5
116		1296		5
116		1297		5
116		1298		5
116		1299		5
116		1306		5
116		1311		5
116		1312		5
